Player1,Player2,similarity,complementarity
hardeja01,brogdma01,0.5770276321478642,0.42297236785213577
hardeja01,simmobe01,0.652075479147509,0.34792452085249104
hardeja01,brookdi01,0.4658478995408012,0.5341521004591988
hardeja01,dragigo01,0.5544098237055888,0.4455901762944112
hardeja01,powelno01,0.4976008581928716,0.5023991418071284
hardeja01,adebaba01,0.5671929484111757,0.43280705158882427
hardeja01,hardati02,0.3792122204616736,0.6207877795383264
hardeja01,whiteha01,0.1600150233950307,0.8399849766049693
hardeja01,bertada01,0.4165917549631284,0.5834082450368716
hardeja01,anthoca01,0.4651197698373366,0.5348802301626634
hardeja01,ibakase01,0.4226458948541618,0.5773541051458382
hardeja01,nunnke01,0.4922082591252417,0.5077917408747583
hardeja01,redicjj01,0.3517246700588802,0.6482753299411198
hardeja01,clarkjo01,0.4113883576016951,0.5886116423983049
hardeja01,bogdabo01,0.5149412149639603,0.4850587850360397
hardeja01,goberru01,0.20787301793104995,0.79212698206895
hardeja01,bartowi01,0.5480778806617876,0.45192211933821236
hardeja01,burksal01,0.47659750771858067,0.5234024922814193
hardeja01,bledser01,0.6240656625600705,0.37593433743992954
hardeja01,valanjo01,0.345585674138323,0.654414325861677
hardeja01,markkla01,0.47253208568217386,0.5274679143178261
hardeja01,rosste01,0.4135457053926682,0.5864542946073318
hardeja01,barneha02,0.42208369375535626,0.5779163062446437
hardeja01,harrijo01,0.42291474615641766,0.5770852538435823
hardeja01,gordoaa01,0.49078822963377666,0.5092117703662233
hardeja01,barrerj01,0.47647387355758164,0.5235261264424184
hardeja01,pascher01,0.42039863413700773,0.5796013658629923
hardeja01,richajo01,0.5233310994844211,0.47666890051557886
hardeja01,herroty01,0.43492740473963676,0.5650725952603632
hardeja01,robindu01,0.3536673784212817,0.6463326215787183
hardeja01,whiteco01,0.45640541886496433,0.5435945811350357
hardeja01,woodch01,0.36925572436893006,0.6307442756310699
hardeja01,rubiori01,0.6814006877771672,0.3185993122228328
hardeja01,bridgmi02,0.44109090600463663,0.5589090939953634
hardeja01,smartma01,0.579764008632964,0.42023599136703604
hardeja01,kuzmaky01,0.4005522223285011,0.5994477776714989
hardeja01,leeda03,0.48942862763529904,0.510571372364701
hardeja01,covinro01,0.5157173652731866,0.48428263472681343
hardeja01,curryse01,0.3701185738892042,0.6298814261107958
hardeja01,huntede01,0.4343406825839946,0.5656593174160054
hardeja01,garlada01,0.4969291694071587,0.5030708305928413
hardeja01,washipj01,0.4641783591784565,0.5358216408215435
hardeja01,huertke01,0.5167614759275319,0.48323852407246815
hardeja01,fultzma01,0.5908780547154768,0.40912194528452317
hardeja01,turnemy01,0.3954428537372494,0.6045571462627506
hardeja01,princta02,0.4796186875876891,0.5203813124123109
hardeja01,clarkbr01,0.3395056553050748,0.6604943446949252
hardeja01,thomptr01,0.3236598531401187,0.6763401468598813
hardeja01,grantje01,0.38331319805170205,0.616686801948298
hardeja01,lopezbr01,0.36244893650737786,0.6375510634926221
hardeja01,horfoal01,0.5016179676342611,0.49838203236573886
hardeja01,balllo01,0.6274622685323673,0.3725377314676327
hardeja01,robingl02,0.4160919132719533,0.5839080867280467
hardeja01,millspa02,0.37405208945807744,0.6259479105419226
hardeja01,bjeline01,0.5054918803523029,0.49450811964769714
hardeja01,whitede01,0.4631563678618945,0.5368436321381055
hardeja01,forbebr01,0.3345130132972438,0.6654869867027562
hardeja01,beaslma01,0.37056417212804416,0.6294358278719558
hardeja01,allenja01,0.24746283800752533,0.7525371619924747
hardeja01,zelleco01,0.36469273688930814,0.6353072631106919
hardeja01,osmande01,0.4268166422498546,0.5731833577501454
hardeja01,murrade01,0.6256295876171842,0.37437041238281576
hardeja01,smithis01,0.500205313823997,0.499794686176003
hardeja01,teaguje01,0.5191042695072319,0.4808957304927681
hardeja01,adamsst01,0.34077637629423585,0.6592236237057642
hardeja01,gayru01,0.4187158068560237,0.5812841931439763
hardeja01,saricda01,0.4273418043460021,0.5726581956539979
hardeja01,anunoog01,0.4679154829039488,0.5320845170960512
hardeja01,crowdja01,0.48865035644151156,0.5113496435584884
hardeja01,reddica01,0.46926592657255817,0.5307340734274418
hardeja01,augusdj01,0.4353897873161011,0.5646102126838989
hardeja01,houseda01,0.43802354116352915,0.5619764588364708
hardeja01,browntr01,0.4817622380519635,0.5182377619480365
hardeja01,harriga01,0.4666864432507295,0.5333135567492705
hardeja01,templga01,0.429045862432453,0.570954137567547
hardeja01,napiesh01,0.6117121821169025,0.3882878178830975
hardeja01,youngth01,0.45372029344118703,0.546279706558813
hardeja01,mcderdo01,0.2763845342925306,0.7236154657074694
hardeja01,gallola01,0.35114116956133457,0.6488588304386654
hardeja01,monkma01,0.4093082510553645,0.5906917489446355
hardeja01,portibo01,0.37995314158254656,0.6200468584174534
hardeja01,hartjo01,0.4609403290804166,0.5390596709195834
hardeja01,nancela02,0.4223139585947786,0.5776860414052214
hardeja01,mclembe01,0.2988522493624973,0.7011477506375027
hardeja01,porteke02,0.4810028277263938,0.5189971722736062
hardeja01,satorto01,0.5981823577187624,0.4018176422812376
hardeja01,inglejo01,0.5697155828856935,0.43028441711430654
hardeja01,korkmfu01,0.33367429100820556,0.6663257089917944
hardeja01,robinmi01,0.1209918585503783,0.8790081414496217
hardeja01,morrima02,0.3840643893858957,0.6159356106141043
hardeja01,finnedo01,0.37841378433358186,0.6215862156664181
hardeja01,holidaa01,0.4343115372864683,0.5656884627135317
hardeja01,hillge01,0.42880023001156753,0.5711997699884325
hardeja01,caldwke01,0.38112618989888214,0.6188738101011179
hardeja01,portemi01,0.35551475698066504,0.644485243019335
hardeja01,chrisma01,0.41672234116691076,0.5832776588330892
hardeja01,shamela01,0.3302999168010474,0.6697000831989526
hardeja01,theisda01,0.34923086082595123,0.6507691391740488
hardeja01,divindo01,0.5079369379828448,0.4920630620171552
hardeja01,culveja01,0.3260829212196753,0.6739170787803247
hardeja01,bridgmi01,0.4713973637935268,0.5286026362064732
hardeja01,klebima01,0.3348873732512342,0.6651126267487658
hardeja01,morrimo01,0.4061492769077999,0.5938507230922001
hardeja01,favorde01,0.256988736743893,0.743011263256107
hardeja01,mykhasv01,0.3663905792508547,0.6336094207491453
hardeja01,brownbr01,0.5501312700873247,0.44986872991267535
hardeja01,trentga02,0.31798444117375424,0.6820155588262458
hardeja01,johnsca02,0.3480440720737463,0.6519559279262537
hardeja01,poolejo01,0.3501342703424052,0.6498657296575948
hardeja01,bazemke01,0.4232546224259789,0.5767453775740211
hardeja01,riverau01,0.3453977667191809,0.6546022332808191
hardeja01,okogijo01,0.4701387528615816,0.5298612471384184
hardeja01,jonesde02,0.3559087229648893,0.6440912770351107
hardeja01,mooreet01,0.316420269499872,0.683579730500128
hardeja01,jordade01,0.25118968987047396,0.748810310129526
hardeja01,zubaciv01,0.23434482146715108,0.7656551785328489
hardeja01,simonan01,0.3133532475664317,0.6866467524335683
hardeja01,holidju01,0.3968958283872446,0.6031041716127554
hardeja01,olynyke01,0.42325639558026174,0.5767436044197383
hardeja01,brunsja01,0.39145011613886704,0.608549883861133
hardeja01,kanteen01,0.2909977534025463,0.7090022465974537
hardeja01,greenda02,0.41648763272866285,0.5835123672713372
hardeja01,snellto01,0.3254348693772857,0.6745651306227143
hardeja01,arizatr01,0.4806315417925596,0.5193684582074404
hardeja01,lenal01,0.30632501702565995,0.69367498297434
hardeja01,beverpa01,0.49314348171260913,0.5068565182873909
hardeja01,meltode01,0.5007968745452587,0.4992031254547413
hardeja01,spellom01,0.3776847804198118,0.6223152195801882
hardeja01,daviste02,0.3803771471740688,0.6196228528259312
hardeja01,howardw01,0.1427489498575859,0.8572510501424141
hardeja01,jonesty01,0.41655852253943415,0.5834414774605658
hardeja01,biyombi01,0.23284143038393568,0.7671585696160643
hardeja01,hayesja02,0.2266133220902815,0.7733866779097185
hardeja01,matthwe02,0.3214538721715976,0.6785461278284024
hardeja01,dienggo01,0.4140026661201357,0.5859973338798643
hardeja01,noelne01,0.3250643651611079,0.6749356348388921
hardeja01,mudiaem01,0.37180977211649424,0.6281902278835058
hardeja01,dunnkr01,0.5323494591569434,0.4676505408430566
hardeja01,caulewi01,0.31670456374973155,0.6832954362502685
hardeja01,plumlma01,0.28818330668948566,0.7118166933105143
hardeja01,holliro01,0.3883158919412516,0.6116841080587484
hardeja01,tuckepj01,0.4583799162653255,0.5416200837346745
hardeja01,wrighde01,0.48888351883421,0.51111648116579
hardeja01,wanambr01,0.4247792619583223,0.5752207380416777
hardeja01,greenja01,0.3529625914054739,0.6470374085945261
hardeja01,dotsoda01,0.27197483849943027,0.7280251615005697
hardeja01,korveky01,0.3178269107249073,0.6821730892750927
hardeja01,bouchch01,0.2953675014625887,0.7046324985374113
hardeja01,mellini01,0.35865177227142686,0.6413482277285731
hardeja01,ennisja01,0.3415436221677457,0.6584563778322543
hardeja01,ilyaser01,0.31631632406956844,0.6836836759304316
hardeja01,mcgeeja01,0.25185773000402645,0.7481422699959736
hardeja01,mccontj01,0.4910796719959173,0.5089203280040827
hardeja01,knoxke01,0.2517407792901466,0.7482592207098534
hardeja01,lylestr01,0.32586448145371216,0.6741355185462878
hardeja01,walkelo01,0.2946082572934612,0.7053917427065388
hardeja01,josepco01,0.42988589183768555,0.5701141081623144
hardeja01,onealro01,0.4398141131825287,0.5601858868174713
hardeja01,belinma01,0.2234972144889804,0.7765027855110196
hardeja01,jacksfr01,0.2714237173533359,0.7285762826466641
hardeja01,naderab01,0.30475997361474405,0.695240026385256
hardeja01,ntilila01,0.43517314191997514,0.5648268580800249
hardeja01,gibsota01,0.2904895256124548,0.7095104743875452
hardeja01,hernaju01,0.2808867317268685,0.7191132682731315
hardeja01,scottmi01,0.2798280952893102,0.7201719047106898
hardeja01,niangge01,0.26018567213470156,0.7398143278652984
hardeja01,willima02,0.3478568471470126,0.6521431528529874
hardeja01,anderky01,0.4173346995717182,0.5826653004282818
hardeja01,iwundwe01,0.3139033618555658,0.6860966381444342
hardeja01,harklma01,0.35207826207530557,0.6479217379246944
hardeja01,poeltja01,0.2151762673116523,0.7848237326883477
hardeja01,bazleda01,0.28586313733893753,0.7141368626610625
hardeja01,jonesda03,0.21152051878962108,0.7884794812103789
hardeja01,jacksju01,0.24288006353077984,0.7571199364692202
hardeja01,hillso01,0.3610566466014338,0.6389433533985662
hardeja01,carusal01,0.3996586380157967,0.6003413619842033
hardeja01,craigto01,0.26086354685795476,0.7391364531420452
hardeja01,lopezro01,0.2327321488263563,0.7672678511736437
hardeja01,connapa01,0.35310429890279016,0.6468957010972098
hardeja01,bambamo01,0.2990348243304143,0.7009651756695857
hardeja01,brownst02,0.3272558402317324,0.6727441597682676
hardeja01,netora01,0.32307281728699844,0.6769271827130016
hardeja01,robinje01,0.2762002718147112,0.7237997281852888
hardeja01,bongais01,0.37448794229471816,0.6255120577052818
hardeja01,cartevi01,0.28238684406896897,0.717613155931031
hardeja01,martico01,0.3744330936448754,0.6255669063551246
hardeja01,pattepa01,0.23709615412592233,0.7629038458740777
hardeja01,carteje01,0.3079761925516158,0.6920238074483842
hardeja01,bradlto01,0.11810487716117768,0.8818951228388223
hardeja01,hezonma01,0.35347584806888666,0.6465241519311133
hardeja01,thybuma01,0.3605999016283885,0.6394000983716115
hardeja01,makerth01,0.297805310057755,0.702194689942245
hardeja01,arcidry01,0.30684014912368063,0.6931598508763194
hardeja01,grahatr01,0.24264573820016644,0.7573542617998336
hardeja01,fernabr01,0.24422995341593146,0.7557700465840685
hardeja01,okoboel01,0.27800858704823495,0.721991412951765
hardeja01,fergute01,0.28770301314595803,0.712296986854042
hardeja01,tollian01,0.25405341079900257,0.7459465892009974
hardeja01,willigr01,0.30407076986987724,0.6959292301301228
hardeja01,ojelese01,0.24927251240245374,0.7507274875975463
hardeja01,mcgruro01,0.23499620592051296,0.765003794079487
hardeja01,bitadgo01,0.2437686762243354,0.7562313237756646
hardeja01,dellama01,0.33749722559035356,0.6625027744096464
bealbr01,lillada01,0.8588743648025341,0.1411256351974659
bealbr01,youngtr01,0.7573144416462295,0.24268555835377048
bealbr01,antetgi01,0.47529592964035816,0.5247040703596418
bealbr01,doncilu01,0.6778197982618019,0.32218020173819806
bealbr01,westbru01,0.7406370764871812,0.25936292351281875
bealbr01,leonaka01,0.7602537552829143,0.23974624471708572
bealbr01,bookede01,0.8162590975585788,0.18374090244142116
bealbr01,davisan02,0.53515741149887,0.46484258850113
bealbr01,lavinza01,0.858278804048182,0.14172119595181798
bealbr01,jamesle01,0.6726669054035268,0.3273330945964732
bealbr01,mitchdo01,0.8589946504562276,0.14100534954377242
bealbr01,ingrabr01,0.8392866638185973,0.1607133361814027
bealbr01,tatumja01,0.7316851514207683,0.2683148485792317
bealbr01,russeda01,0.9103171365630448,0.0896828634369552
bealbr01,siakapa01,0.7486900011380326,0.25130999886196737
bealbr01,mccolcj01,0.7562281402858352,0.24377185971416482
bealbr01,derozde01,0.8088341175654048,0.1911658824345952
bealbr01,wiggian01,0.7394654688304552,0.26053453116954484
bealbr01,foxde01,0.8300791337755413,0.16992086622445868
bealbr01,middlkh01,0.7600776590420787,0.2399223409579213
bealbr01,sextoco01,0.7820445480019529,0.2179554519980471
bealbr01,dinwisp01,0.7963845401395622,0.20361545986043783
bealbr01,walkeke02,0.8089635379561836,0.1910364620438164
bealbr01,porzikr01,0.5029533458588382,0.4970466541411618
bealbr01,brownja02,0.7053866271646849,0.2946133728353151
bealbr01,bogdabo02,0.6909705664913723,0.30902943350862766
bealbr01,butleji01,0.7489708196623606,0.25102918033763943
bealbr01,jokicni01,0.6937176501569222,0.3062823498430778
bealbr01,warretj01,0.6387402892427305,0.3612597107572695
bealbr01,harrito02,0.6719309540366374,0.3280690459633626
bealbr01,vucevni01,0.5806241053635062,0.41937589463649383
bealbr01,randlju01,0.6523343146209722,0.34766568537902776
bealbr01,lowryky01,0.872072010293865,0.12792798970613495
bealbr01,hieldbu01,0.7714205890996195,0.22857941090038048
bealbr01,holidjr01,0.808629177196498,0.19137082280350204
bealbr01,gilgesh01,0.7488447911901491,0.25115520880985087
bealbr01,schrode01,0.7921034909536216,0.20789650904637835
bealbr01,aldrila01,0.580731043995671,0.419268956004329
bealbr01,gallida01,0.6279255708066178,0.3720744291933822
bealbr01,oubreke01,0.6541336611773494,0.3458663388226506
bealbr01,harremo01,0.4797907984726487,0.5202092015273513
bealbr01,sabondo01,0.5509675794046778,0.4490324205953222
bealbr01,fournev01,0.7508365979520509,0.24916340204794907
bealbr01,murraja01,0.84224882468898,0.15775117531102
bealbr01,willilo02,0.8124352117945406,0.1875647882054594
bealbr01,grahade01,0.7762398549493525,0.22376014505064745
bealbr01,rosede01,0.8200248828346376,0.1799751171653624
bealbr01,roziete01,0.7884106915515744,0.2115893084484256
bealbr01,moranja01,0.8766269588441611,0.12337304115583891
bealbr01,drumman01,0.2918391640107125,0.7081608359892875
bealbr01,vanvlfr01,0.7367950920575282,0.26320490794247176
bealbr01,loveke01,0.6402159885833398,0.35978401141666017
bealbr01,paulch01,0.7924092753962515,0.2075907246037485
bealbr01,haywago01,0.7196095329609367,0.28039046703906334
bealbr01,jacksja02,0.5892284660288122,0.4107715339711878
bealbr01,morrima03,0.6544631706638078,0.34553682933619223
bealbr01,brogdma01,0.7879681895162873,0.21203181048371267
bealbr01,simmobe01,0.5821498108034249,0.41785018919657513
bealbr01,brookdi01,0.6855468442740666,0.31445315572593335
bealbr01,dragigo01,0.7996493742493584,0.20035062575064155
bealbr01,powelno01,0.670696341987741,0.329303658012259
bealbr01,adebaba01,0.5927631383814295,0.40723686161857053
bealbr01,hardati02,0.6085215792588285,0.39147842074117145
bealbr01,whiteha01,0.1925028891505618,0.8074971108494382
bealbr01,bertada01,0.6211216944423177,0.3788783055576823
bealbr01,anthoca01,0.6526885024244672,0.3473114975755328
bealbr01,ibakase01,0.5736207442718204,0.4263792557281796
bealbr01,nunnke01,0.7242835368374556,0.2757164631625444
bealbr01,redicjj01,0.5855589119037361,0.4144410880962639
bealbr01,clarkjo01,0.642352337194241,0.357647662805759
bealbr01,bogdabo01,0.7303160986290842,0.2696839013709158
bealbr01,goberru01,0.23058268548733407,0.7694173145126659
bealbr01,bartowi01,0.7245315148460731,0.27546848515392686
bealbr01,burksal01,0.6902876807642617,0.3097123192357383
bealbr01,bledser01,0.8410272703216769,0.1589727296783231
bealbr01,valanjo01,0.44414924855925575,0.5558507514407443
bealbr01,markkla01,0.6554006753475241,0.3445993246524759
bealbr01,rosste01,0.6089952543557009,0.3910047456442991
bealbr01,barneha02,0.6410842916143238,0.3589157083856762
bealbr01,harrijo01,0.6378048707171098,0.3621951292828902
bealbr01,gordoaa01,0.6542916836516022,0.3457083163483978
bealbr01,barrerj01,0.6572008823102549,0.34279911768974514
bealbr01,pascher01,0.6377441510491045,0.36225584895089546
bealbr01,richajo01,0.737644069949185,0.26235593005081503
bealbr01,herroty01,0.6561080556314091,0.34389194436859094
bealbr01,robindu01,0.5425183047732629,0.4574816952267371
bealbr01,whiteco01,0.682141002130533,0.31785899786946703
bealbr01,woodch01,0.5263131371575532,0.47368686284244677
bealbr01,rubiori01,0.7922556062329987,0.20774439376700127
bealbr01,bridgmi02,0.6394179505058324,0.3605820494941676
bealbr01,smartma01,0.7140135504387151,0.28598644956128494
bealbr01,kuzmaky01,0.6118217261148622,0.3881782738851378
bealbr01,leeda03,0.6932796880832481,0.30672031191675186
bealbr01,covinro01,0.576469074016446,0.423530925983554
bealbr01,curryse01,0.6004622597222563,0.3995377402777437
bealbr01,huntede01,0.6496700965422189,0.35032990345778114
bealbr01,garlada01,0.7383775569683735,0.2616224430316265
bealbr01,washipj01,0.6370533389341919,0.3629466610658081
bealbr01,huertke01,0.7329830835690457,0.26701691643095427
bealbr01,fultzma01,0.7896183370721189,0.21038166292788107
bealbr01,turnemy01,0.5097099188213174,0.49029008117868256
bealbr01,princta02,0.6602944590135741,0.3397055409864259
bealbr01,clarkbr01,0.4926069157635701,0.5073930842364299
bealbr01,thomptr01,0.44010363306973,0.55989636693027
bealbr01,grantje01,0.5823469548968632,0.41765304510313683
bealbr01,lopezbr01,0.4778014860970704,0.5221985139029296
bealbr01,horfoal01,0.6682940808639166,0.3317059191360834
bealbr01,balllo01,0.6959331558621182,0.30406684413788176
bealbr01,robingl02,0.6169483047090919,0.3830516952909081
bealbr01,millspa02,0.5953087217900938,0.40469127820990625
bealbr01,bjeline01,0.684199378047803,0.31580062195219705
bealbr01,whitede01,0.6730219340794559,0.3269780659205441
bealbr01,forbebr01,0.5707140011651257,0.4292859988348743
bealbr01,beaslma01,0.5971322434240385,0.4028677565759615
bealbr01,allenja01,0.3437042026503583,0.6562957973496417
bealbr01,zelleco01,0.5293411752408199,0.4706588247591801
bealbr01,osmande01,0.6425498817714812,0.3574501182285188
bealbr01,murrade01,0.7481562640929779,0.25184373590702214
bealbr01,smithis01,0.7192693767124243,0.2807306232875757
bealbr01,teaguje01,0.7641910677428169,0.23580893225718313
bealbr01,adamsst01,0.4437465095745692,0.5562534904254308
bealbr01,gayru01,0.6201553574378281,0.3798446425621719
bealbr01,saricda01,0.6233877200196898,0.3766122799803102
bealbr01,anunoog01,0.6055180653319712,0.39448193466802883
bealbr01,crowdja01,0.6555312669738239,0.3444687330261761
bealbr01,reddica01,0.6612461638057578,0.33875383619424215
bealbr01,augusdj01,0.6766117103995946,0.32338828960040544
bealbr01,houseda01,0.6152333553546565,0.3847666446453435
bealbr01,browntr01,0.6694458230863448,0.3305541769136552
bealbr01,harriga01,0.6524544110518065,0.34754558894819354
bealbr01,templga01,0.6379339733398293,0.36206602666017074
bealbr01,napiesh01,0.827989334651915,0.17201066534808496
bealbr01,youngth01,0.6020080005051698,0.3979919994948302
bealbr01,mcderdo01,0.5035338161372214,0.49646618386277863
bealbr01,gallola01,0.5748330072569902,0.42516699274300984
bealbr01,monkma01,0.6355121351046678,0.36448786489533225
bealbr01,portibo01,0.5959691610607665,0.4040308389392335
bealbr01,hartjo01,0.619391674089143,0.380608325910857
bealbr01,nancela02,0.5607026357886506,0.43929736421134935
bealbr01,mclembe01,0.48413207843674444,0.5158679215632556
bealbr01,porteke02,0.6957145257184741,0.30428547428152586
bealbr01,satorto01,0.8153958202465875,0.18460417975341248
bealbr01,inglejo01,0.7982857722174755,0.20171422778252446
bealbr01,korkmfu01,0.5594796483290154,0.4405203516709846
bealbr01,robinmi01,0.20011990353090814,0.7998800964690919
bealbr01,morrima02,0.6070614506843185,0.3929385493156815
bealbr01,finnedo01,0.5653812734880687,0.43461872651193134
bealbr01,holidaa01,0.6668219718828894,0.3331780281171106
bealbr01,hillge01,0.6472673913435847,0.3527326086564153
bealbr01,caldwke01,0.5997927150540612,0.4002072849459388
bealbr01,portemi01,0.5565682248454192,0.44343177515458077
bealbr01,chrisma01,0.5662787008503771,0.4337212991496229
bealbr01,shamela01,0.560694776527731,0.43930522347226897
bealbr01,theisda01,0.49062153831041777,0.5093784616895822
bealbr01,divindo01,0.6780678448516693,0.32193215514833073
bealbr01,culveja01,0.49755575682728603,0.502444243172714
bealbr01,bridgmi01,0.614399382909119,0.385600617090881
bealbr01,klebima01,0.50912316892024,0.49087683107976
bealbr01,morrimo01,0.6353789862931587,0.3646210137068413
bealbr01,favorde01,0.3683410579099059,0.6316589420900941
bealbr01,mykhasv01,0.5999719293968734,0.4000280706031266
bealbr01,brownbr01,0.7499123367681597,0.2500876632318403
bealbr01,trentga02,0.5357406231529263,0.46425937684707375
bealbr01,johnsca02,0.5647308183365558,0.4352691816634442
bealbr01,poolejo01,0.5725450925966833,0.4274549074033167
bealbr01,bazemke01,0.6025619212428848,0.39743807875711523
bealbr01,riverau01,0.5672928216950841,0.4327071783049159
bealbr01,okogijo01,0.6624772475667109,0.3375227524332891
bealbr01,jonesde02,0.513104706919485,0.48689529308051505
bealbr01,mooreet01,0.543659059324647,0.456340940675353
bealbr01,jordade01,0.3613798227255546,0.6386201772744454
bealbr01,zubaciv01,0.3866851954746968,0.6133148045253032
bealbr01,simonan01,0.5494738278630416,0.45052617213695845
bealbr01,holidju01,0.5828663915364036,0.4171336084635964
bealbr01,olynyke01,0.6278048817673023,0.3721951182326977
bealbr01,brunsja01,0.6340845527974073,0.3659154472025927
bealbr01,kanteen01,0.4544262597388423,0.5455737402611577
bealbr01,greenda02,0.5928409846991638,0.4071590153008362
bealbr01,snellto01,0.5357886422765658,0.46421135772343425
bealbr01,arizatr01,0.6481659180216575,0.35183408197834254
bealbr01,lenal01,0.47360166963940253,0.5263983303605975
bealbr01,beverpa01,0.6731709870733131,0.32682901292668687
bealbr01,meltode01,0.6923405714199972,0.30765942858000284
bealbr01,spellom01,0.5878236935129875,0.41217630648701253
bealbr01,daviste02,0.6008789508877262,0.39912104911227375
bealbr01,howardw01,0.25126394385507145,0.7487360561449286
bealbr01,jonesty01,0.6429376892790672,0.35706231072093275
bealbr01,biyombi01,0.40972416386581734,0.5902758361341827
bealbr01,hayesja02,0.3837876665713855,0.6162123334286145
bealbr01,matthwe02,0.5479039676417979,0.45209603235820206
bealbr01,dienggo01,0.5945808959170797,0.40541910408292026
bealbr01,noelne01,0.43194828977070765,0.5680517102292924
bealbr01,mudiaem01,0.6103480074808374,0.3896519925191626
bealbr01,dunnkr01,0.6380442552495518,0.3619557447504482
bealbr01,caulewi01,0.4562289600321916,0.5437710399678084
bealbr01,plumlma01,0.441670276858131,0.558329723141869
bealbr01,holliro01,0.5901786602222503,0.4098213397777497
bealbr01,tuckepj01,0.6061794179003006,0.3938205820996994
bealbr01,wrighde01,0.6870906265964902,0.31290937340350977
bealbr01,wanambr01,0.6449992258454512,0.3550007741545488
bealbr01,greenja01,0.5509108974894642,0.4490891025105358
bealbr01,dotsoda01,0.49585190316326444,0.5041480968367356
bealbr01,korveky01,0.54810809394643,0.45189190605357
bealbr01,bouchch01,0.4821878906327618,0.5178121093672382
bealbr01,mellini01,0.5712251181520474,0.42877488184795265
bealbr01,ennisja01,0.5604638451069013,0.4395361548930987
bealbr01,ilyaser01,0.5265751505895779,0.47342484941042207
bealbr01,mcgeeja01,0.3890257492583964,0.6109742507416036
bealbr01,mccontj01,0.7229180104498002,0.2770819895501998
bealbr01,knoxke01,0.46798247566662576,0.5320175243333742
bealbr01,lylestr01,0.5288531544916064,0.4711468455083936
bealbr01,walkelo01,0.5249454701891494,0.4750545298108506
bealbr01,josepco01,0.6639484121505357,0.3360515878494643
